"COUNTRY","Country","SEX","Gender","AGE","Age","COUNTRY_ORIGIN","International students exclusion","ISC11_LEVEL_CAT","Education level and programe orientation ","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"AUT","Austria","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2013","2013",22.979,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2014","2014",23.74,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2005","2005",2.074,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2010","2010",16.593,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2011","2011",20.714,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2012","2012",25.78,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2013","2013",29.983,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2014","2014",29.496,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2005","2005",2.433,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2010","2010",12.93,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2011","2011",15.973,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2012","2012",18.286,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2013","2013",19.785,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2014","2014",20,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2005","2005",19.862,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2010","2010",21.583,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2011","2011",21.958,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2012","2012",23.56,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2013","2013",24.315,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2014","2014",21.296,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2005","2005",17.558,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2010","2010",18.3,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2011","2011",18.362,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2012","2012",19.148,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2013","2013",19.674,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2014","2014",17.771,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2005","2005",1.761,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2010","2010",1.842,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2011","2011",1.709,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2012","2012",1.759,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2013","2013",1.697,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2014","2014",1.609,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2005","2005",2.21,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2010","2010",2.483,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2011","2011",2.385,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2012","2012",2.426,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2013","2013",2.16,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2014","2014",2.197,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"AUT","Austria","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2010","2010",50.884,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2011","2011",52.964,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2012","2012",57.855,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2013","2013",60.98,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2014","2014",58.535,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"AUT","Austria","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2010","2010",41.729,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2011","2011",42.152,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2012","2012",43.927,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2013","2013",44.705,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2014","2014",42.741,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0-W1_OECD","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"AUT","Austria","F","Women","_T","Total: All age groups","W0-W1_OECD","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2010","2010",26.999,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0-W1_OECD","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2011","2011",26.749,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0-W1_OECD","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2012","2012",28.434,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0-W1_OECD","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2013","2013",28.73,,
"AUT","Austria","F","Women","_T","Total: All age groups","W0-W1_OECD","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2014","2014",29.265,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0-W1_OECD","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"AUT","Austria","M","Men","_T","Total: All age groups","W0-W1_OECD","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2010","2010",23.14,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0-W1_OECD","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2011","2011",22.634,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0-W1_OECD","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2012","2012",22.73,,
"AUT","Austria","M","Men","_T","Total: All age groups","W0-W1_OECD","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2013","2013",22.768,,
